"icd10cm","icd9cm","flags","approximate","no_map","combination","scenario","choice_list"
"N6481","61181","00000",0,0,0,0,0
"N6482","61182","00000",0,0,0,0,0
"N6489","61189","10000",1,0,0,0,0
"N6489","6115","10000",1,0,0,0,0
"N649","6119","00000",0,0,0,0,0
"N650","6120","00000",0,0,0,0,0
"N651","6121","00000",0,0,0,0,0
"N7001","6140","10000",1,0,0,0,0
"N7002","6140","10000",1,0,0,0,0
"N7003","6140","10000",1,0,0,0,0
"N7011","6141","10000",1,0,0,0,0
"N7012","6141","10000",1,0,0,0,0
"N7013","6141","10000",1,0,0,0,0
"N7091","6142","10000",1,0,0,0,0
"N7092","6142","10000",1,0,0,0,0
"N7093","6142","10000",1,0,0,0,0
"N710","6150","00000",0,0,0,0,0
"N711","6151","00000",0,0,0,0,0
"N719","6159","00000",0,0,0,0,0
"N72","6160","00000",0,0,0,0,0
"N730","6143","00000",0,0,0,0,0
"N731","6144","10000",1,0,0,0,0
"N732","6144","10000",1,0,0,0,0
"N733","6145","00000",0,0,0,0,0
"N734","6147","00000",0,0,0,0,0
"N735","6149","10000",1,0,0,0,0
"N736","6146","00000",0,0,0,0,0
"N738","6148","10000",1,0,0,0,0
"N739","6149","10000",1,0,0,0,0
"N739","6169","10000",1,0,0,0,0
"N74","6148","10000",1,0,0,0,0
"N750","6162","10000",1,0,0,0,0
"N751","6163","00000",0,0,0,0,0
"N758","6162","10000",1,0,0,0,0
"N759","61689","10000",1,0,0,0,0
"N760","61610","10000",1,0,0,0,0
"N761","61610","10000",1,0,0,0,0
"N762","61610","10000",1,0,0,0,0
"N763","61610","10000",1,0,0,0,0
"N764","6164","00000",0,0,0,0,0
"N765","61689","10000",1,0,0,0,0
"N766","61650","00000",0,0,0,0,0
"N7681","61681","00000",0,0,0,0,0
"N7689","61689","10000",1,0,0,0,0
"N770","61651","00000",0,0,0,0,0
"N771","61611","10000",1,0,0,0,0
"N800","6170","00000",0,0,0,0,0
"N801","6171","00000",0,0,0,0,0
"N802","6172","00000",0,0,0,0,0
"N803","6173","00000",0,0,0,0,0
"N804","6174","00000",0,0,0,0,0
"N805","6175","00000",0,0,0,0,0
"N806","6176","00000",0,0,0,0,0
"N808","6178","00000",0,0,0,0,0
"N809","6179","00000",0,0,0,0,0
"N810","61803","00000",0,0,0,0,0
"N8110","61801","10000",1,0,0,0,0
"N8111","61801","10000",1,0,0,0,0
"N8112","61802","00000",0,0,0,0,0
"N812","61884","10000",1,0,0,0,0
"N812","6182","10000",1,0,0,0,0
"N813","6183","00000",0,0,0,0,0
"N814","6184","00000",0,0,0,0,0
"N815","6186","00000",0,0,0,0,0
"N816","61804","00000",0,0,0,0,0
"N8181","61805","00000",0,0,0,0,0
"N8182","61881","00000",0,0,0,0,0
"N8183","61882","00000",0,0,0,0,0
"N8184","61883","00000",0,0,0,0,0
"N8185","61884","10000",1,0,0,0,0
"N8189","6187","10000",1,0,0,0,0
"N8189","61889","10000",1,0,0,0,0
"N819","61800","10000",1,0,0,0,0
"N819","6189","10000",1,0,0,0,0
"N820","6190","10000",1,0,0,0,0
"N821","6190","10000",1,0,0,0,0
"N822","6191","10000",1,0,0,0,0
"N823","6191","10000",1,0,0,0,0
"N824","6191","10000",1,0,0,0,0
"N825","6192","00000",0,0,0,0,0
"N828","6198","10000",1,0,0,0,0
"N829","6199","00000",0,0,0,0,0
"N830","6200","00000",0,0,0,0,0
"N831","6201","00000",0,0,0,0,0
"N8320","6202","10000",1,0,0,0,0
"N8329","6202","10000",1,0,0,0,0
"N8331","6203","10000",1,0,0,0,0
"N8332","6203","10000",1,0,0,0,0
"N8333","6203","10000",1,0,0,0,0
"N834","6204","00000",0,0,0,0,0
"N8351","6205","10000",1,0,0,0,0
"N8352","6205","10000",1,0,0,0,0
"N8353","6205","10000",1,0,0,0,0
"N836","6208","10000",1,0,0,0,0
"N837","6207","00000",0,0,0,0,0
"N838","6208","10000",1,0,0,0,0
"N838","6206","10000",1,0,0,0,0
"N839","6209","00000",0,0,0,0,0
"N840","6210","10000",1,0,0,0,0
"N841","6227","00000",0,0,0,0,0
"N842","6237","00000",0,0,0,0,0
"N843","6246","00000",0,0,0,0,0
"N848","6210","10000",1,0,0,0,0
"N849","6210","10000",1,0,0,0,0
"N8500","62130","00000",0,0,0,0,0
"N8501","62131","10000",1,0,0,0,0
"N8501","62134","10000",1,0,0,0,0
"N8502","62132","10000",1,0,0,0,0
"N8502","62133","10000",1,0,0,0,0
"N8502","62135","10000",1,0,0,0,0
"N852","6212","00000",0,0,0,0,0
"N853","6211","10000",1,0,0,0,0
"N854","6216","00000",0,0,0,0,0
"N855","6217","10000",1,0,0,0,0
"N856","6215","00000",0,0,0,0,0
"N857","6214","00000",0,0,0,0,0
"N858","6218","10000",1,0,0,0,0
"N859","6219","00000",0,0,0,0,0
"N86","6220","00000",0,0,0,0,0
"N870","62211","00000",0,0,0,0,0
"N871","62212","00000",0,0,0,0,0
"N879","62210","00000",0,0,0,0,0
"N880","6222","00000",0,0,0,0,0
"N881","6223","00000",0,0,0,0,0
"N882","6224","00000",0,0,0,0,0
"N883","6225","00000",0,0,0,0,0
"N884","6226","00000",0,0,0,0,0
"N888","6228","00000",0,0,0,0,0
"N889","6229","00000",0,0,0,0,0
"N890","6230","10000",1,0,0,0,0
"N891","6230","10000",1,0,0,0,0
"N893","6230","10000",1,0,0,0,0
"N894","6231","00000",0,0,0,0,0
"N895","6232","10000",1,0,0,0,0
"N896","6233","00000",0,0,0,0,0
"N897","6268","10000",1,0,0,0,0
"N898","6238","10000",1,0,0,0,0
"N898","6234","10000",1,0,0,0,0
"N898","6235","10000",1,0,0,0,0
"N898","6236","10000",1,0,0,0,0
"N899","6239","00000",0,0,0,0,0
"N900","62401","00000",0,0,0,0,0
"N901","62402","00000",0,0,0,0,0
"N903","6248","10000",1,0,0,0,0
"N904","62409","10000",1,0,0,0,0
"N905","6241","00000",0,0,0,0,0
"N906","6243","10000",1,0,0,0,0
"N907","6248","10000",1,0,0,0,0
"N90810","62920","00000",0,0,0,0,0
"N90811","62921","00000",0,0,0,0,0
"N90812","62922","00000",0,0,0,0,0
"N90813","62923","00000",0,0,0,0,0
"N90818","62929","00000",0,0,0,0,0
"N9089","6248","10000",1,0,0,0,0
"N9089","6242","10000",1,0,0,0,0
"N909","6249","00000",0,0,0,0,0
"N910","6260","10000",1,0,0,0,0
"N911","6260","10000",1,0,0,0,0
"N912","6260","10000",1,0,0,0,0
"N913","6261","10000",1,0,0,0,0
"N914","6261","10000",1,0,0,0,0
"N915","6261","10000",1,0,0,0,0
"N920","6262","00000",0,0,0,0,0
"N921","6266","00000",0,0,0,0,0
"N922","6263","00000",0,0,0,0,0
"N923","6265","00000",0,0,0,0,0
"N924","6270","00000",0,0,0,0,0
"N925","6268","10000",1,0,0,0,0
"N925","6264","10000",1,0,0,0,0
"N926","6264","10000",1,0,0,0,0
"N926","6269","10000",1,0,0,0,0
"N930","6267","00000",0,0,0,0,0
"N938","6268","10000",1,0,0,0,0
"N939","6269","10000",1,0,0,0,0
"N940","6252","00000",0,0,0,0,0
"N941","6250","00000",0,0,0,0,0
"N942","6251","00000",0,0,0,0,0
"N943","6254","00000",0,0,0,0,0
"N944","6253","10000",1,0,0,0,0
"N945","6253","10000",1,0,0,0,0
"N946","6253","10000",1,0,0,0,0
"N94810","62571","00000",0,0,0,0,0
"N94818","62579","00000",0,0,0,0,0
"N94819","62570","00000",0,0,0,0,0
"N9489","6255","10000",1,0,0,0,0
"N9489","62989","10000",1,0,0,0,0
"N9489","6290","10000",1,0,0,0,0
"N9489","6291","10000",1,0,0,0,0
"N9489","6258","10000",1,0,0,0,0
"N949","6299","10000",1,0,0,0,0
"N950","6271","00000",0,0,0,0,0
"N951","6272","00000",0,0,0,0,0
"N952","6273","00000",0,0,0,0,0
"N958","6278","10000",1,0,0,0,0
"N959","6279","10000",1,0,0,0,0
"N96","62981","00000",0,0,0,0,0
"N970","6280","00000",0,0,0,0,0
"N971","6282","00000",0,0,0,0,0
"N972","6283","00000",0,0,0,0,0
"N978","6284","10000",1,0,0,0,0
"N978","6288","10000",1,0,0,0,0
"N979","6289","00000",0,0,0,0,0
"N980","99939","10000",1,0,0,0,0
"N981","99799","10000",1,0,0,0,0
"N981","2561","10000",1,0,0,0,0
"N982","99799","10000",1,0,0,0,0
"N983","99799","10000",1,0,0,0,0
"N988","99799","10000",1,0,0,0,0
"N989","99799","10000",1,0,0,0,0
"N990","9975","10000",1,0,0,0,0
"N99110","5982","10000",1,0,0,0,0
"N99111","5982","10000",1,0,0,0,0
"N99112","5982","10000",1,0,0,0,0
"N99113","5982","10000",1,0,0,0,0
"N99114","5982","10000",1,0,0,0,0
"N9912","5982","10000",1,0,0,0,0
"N992","6232","10000",1,0,0,0,0
"N993","6185","00000",0,0,0,0,0
"N994","5680","10000",1,0,0,0,0
"N99510","59683","10000",1,0,0,0,0
"N99511","59681","00000",0,0,0,0,0
"N99512","59682","00000",0,0,0,0,0
"N99518","59683","10000",1,0,0,0,0
"N99520","9975","10000",1,0,0,0,0
"N99521","9975","10000",1,0,0,0,0
"N99522","9975","10000",1,0,0,0,0
"N99528","9975","10000",1,0,0,0,0
"N99530","9975","10000",1,0,0,0,0
"N99531","9975","10000",1,0,0,0,0
"N99532","9975","10000",1,0,0,0,0
"N99538","9975","10000",1,0,0,0,0
"N9961","99812","10000",1,0,0,0,0
"N9961","99811","10000",1,0,0,0,0
"N9962","99811","10000",1,0,0,0,0
"N9962","99812","10000",1,0,0,0,0
"N9971","9982","10000",1,0,0,0,0
"N9972","9982","10000",1,0,0,0,0
"N9981","9975","10000",1,0,0,0,0
"N99820","99812","10000",1,0,0,0,0
"N99820","99811","10000",1,0,0,0,0
"N99821","99811","10000",1,0,0,0,0
"N99821","99812","10000",1,0,0,0,0
"N9983","6208","10000",1,0,0,0,0
"N9989","9975","10000",1,0,0,0,0
"O000","63300","10000",1,0,0,0,0
"O001","63310","10000",1,0,0,0,0
"O002","63320","10000",1,0,0,0,0
"O008","63380","10000",1,0,0,0,0
"O009","63390","10000",1,0,0,0,0
"O010","630","10000",1,0,0,0,0
"O011","630","10000",1,0,0,0,0
"O019","630","10000",1,0,0,0,0
"O020","6318","10000",1,0,0,0,0
"O021","632","00000",0,0,0,0,0
"O0281","6310","00000",0,0,0,0,0
"O0289","6318","10000",1,0,0,0,0
"O029","6318","10000",1,0,0,0,0
"O030","63401","10000",1,0,0,0,0
"O031","63411","00000",0,0,0,0,0
"O032","63461","00000",0,0,0,0,0
"O0330","63481","10000",1,0,0,0,0
"O0331","63451","00000",0,0,0,0,0
"O0332","63431","00000",0,0,0,0,0
"O0333","63441","00000",0,0,0,0,0
"O0334","63421","00000",0,0,0,0,0
"O0335","63471","10000",1,0,0,0,0
"O0336","63471","10000",1,0,0,0,0
"O0337","63401","10000",1,0,0,0,0
"O0338","63471","10000",1,0,0,0,0
"O0339","63471","10000",1,0,0,0,0
"O034","63491","10000",1,0,0,0,0
"O035","63402","10000",1,0,0,0,0
"O035","63400","10000",1,0,0,0,0
"O036","63410","10000",1,0,0,0,0
"O036","63412","10000",1,0,0,0,0
"O037","63462","10000",1,0,0,0,0
"O037","63460","10000",1,0,0,0,0
"O0380","63482","10000",1,0,0,0,0
"O0380","63480","10000",1,0,0,0,0
"O0381","63452","10000",1,0,0,0,0
"O0381","63450","10000",1,0,0,0,0
"O0382","63430","10000",1,0,0,0,0
"O0382","63432","10000",1,0,0,0,0
"O0383","63442","10000",1,0,0,0,0
"O0383","63440","10000",1,0,0,0,0
"O0384","63420","10000",1,0,0,0,0
"O0384","63422","10000",1,0,0,0,0
"O0385","63472","10000",1,0,0,0,0
"O0385","63470","10000",1,0,0,0,0
"O0386","63472","10000",1,0,0,0,0
"O0386","63470","10000",1,0,0,0,0
"O0387","63402","10000",1,0,0,0,0
"O0387","63400","10000",1,0,0,0,0
"O0388","63472","10000",1,0,0,0,0
"O0388","63470","10000",1,0,0,0,0
"O0389","63470","10000",1,0,0,0,0
"O0389","63472","10000",1,0,0,0,0
"O039","63492","10000",1,0,0,0,0
"O039","63490","10000",1,0,0,0,0
"O045","63502","10000",1,0,0,0,0
"O046","63512","10000",1,0,0,0,0
"O047","63562","10000",1,0,0,0,0
"O0480","63582","10000",1,0,0,0,0
"O0481","63552","10000",1,0,0,0,0
"O0482","63532","10000",1,0,0,0,0
"O0483","63542","10000",1,0,0,0,0
"O0484","63522","10000",1,0,0,0,0
"O0485","63572","10000",1,0,0,0,0
"O0486","63572","10000",1,0,0,0,0
"O0487","63502","10000",1,0,0,0,0
"O0488","63572","10000",1,0,0,0,0
"O0489","63572","10000",1,0,0,0,0
"O070","6380","10000",1,0,0,0,0
"O071","6381","00000",0,0,0,0,0
"O072","6386","00000",0,0,0,0,0
"O0730","6388","00000",0,0,0,0,0
"O0731","6385","00000",0,0,0,0,0
"O0732","6383","00000",0,0,0,0,0
"O0733","6384","00000",0,0,0,0,0
"O0734","6382","00000",0,0,0,0,0
"O0735","6387","10000",1,0,0,0,0
"O0736","6387","10000",1,0,0,0,0
"O0737","6380","10000",1,0,0,0,0
"O0738","6387","10000",1,0,0,0,0
"O0739","6387","10000",1,0,0,0,0
"O074","6389","00000",0,0,0,0,0
"O080","6390","10000",1,0,0,0,0
"O081","6391","00000",0,0,0,0,0
"O082","6396","00000",0,0,0,0,0
"O083","6395","00000",0,0,0,0,0
"O084","6393","00000",0,0,0,0,0
"O085","6394","00000",0,0,0,0,0
"O086","6392","00000",0,0,0,0,0
"O087","6398","10000",1,0,0,0,0
"O0881","6398","10000",1,0,0,0,0
"O0882","6390","10000",1,0,0,0,0
"O0883","6398","10000",1,0,0,0,0
"O0889","6398","10000",1,0,0,0,0
"O089","6399","10000",1,0,0,0,0
"O0900","V230","10000",1,0,0,0,0
"O0901","V230","10000",1,0,0,0,0
"O0902","V230","10000",1,0,0,0,0
"O0903","V230","10000",1,0,0,0,0
"O0910","V231","10000",1,0,0,0,0
"O0910","V2342","10000",1,0,0,0,0
"O0911","V2342","10000",1,0,0,0,0
"O0911","V231","10000",1,0,0,0,0
"O0912","V231","10000",1,0,0,0,0
"O0912","V2342","10000",1,0,0,0,0
"O0913","V231","10000",1,0,0,0,0
"O0913","V2342","10000",1,0,0,0,0
"O09211","V2341","10000",1,0,0,0,0
"O09212","V2341","10000",1,0,0,0,0
"O09213","V2341","10000",1,0,0,0,0
"O09219","V2341","10000",1,0,0,0,0
"O09291","V2349","10000",1,0,0,0,0
"O09291","V235","10000",1,0,0,0,0
"O09292","V235","10000",1,0,0,0,0
"O09292","V2349","10000",1,0,0,0,0
"O09293","V2349","10000",1,0,0,0,0
"O09293","V235","10000",1,0,0,0,0
"O09299","V235","10000",1,0,0,0,0
"O09299","V2349","10000",1,0,0,0,0
"O0930","V237","10000",1,0,0,0,0
"O0931","V237","10000",1,0,0,0,0
"O0932","V237","10000",1,0,0,0,0
"O0933","V237","10000",1,0,0,0,0
"O0940","V233","10000",1,0,0,0,0
"O0941","65943","10000",1,0,0,0,0
"O0941","V233","10000",1,0,0,0,0
"O0941","65941","10000",1,0,0,0,0
"O0942","65941","10000",1,0,0,0,0
"O0942","V233","10000",1,0,0,0,0
"O0942","65943","10000",1,0,0,0,0
"O0943","65941","10000",1,0,0,0,0
"O0943","65943","10000",1,0,0,0,0
"O0943","V233","10000",1,0,0,0,0
"O09511","65953","10000",1,0,0,0,0
"O09511","65951","10000",1,0,0,0,0
"O09511","V2381","10000",1,0,0,0,0
"O09512","65951","10000",1,0,0,0,0
"O09512","V2381","10000",1,0,0,0,0
"O09512","65953","10000",1,0,0,0,0
"O09513","65951","10000",1,0,0,0,0
"O09513","V2381","10000",1,0,0,0,0
"O09513","65953","10000",1,0,0,0,0
"O09519","65950","10000",1,0,0,0,0
"O09519","V2381","10000",1,0,0,0,0
"O09521","65963","10000",1,0,0,0,0
"O09521","65961","10000",1,0,0,0,0
"O09521","V2382","10000",1,0,0,0,0
"O09522","65961","10000",1,0,0,0,0
"O09522","65963","10000",1,0,0,0,0
"O09522","V2382","10000",1,0,0,0,0
"O09523","65963","10000",1,0,0,0,0
"O09523","65961","10000",1,0,0,0,0
"O09523","V2382","10000",1,0,0,0,0
"O09529","V2382","10000",1,0,0,0,0
"O09529","65960","10000",1,0,0,0,0
"O09611","V2383","10000",1,0,0,0,0
"O09612","V2383","10000",1,0,0,0,0
"O09613","V2383","10000",1,0,0,0,0
"O09619","V2383","10000",1,0,0,0,0
"O09621","V2384","10000",1,0,0,0,0
"O09622","V2384","10000",1,0,0,0,0
"O09623","V2384","10000",1,0,0,0,0
"O09629","V2384","10000",1,0,0,0,0
"O0970","V2389","10000",1,0,0,0,0
"O0971","V2389","10000",1,0,0,0,0
"O0972","V2389","10000",1,0,0,0,0
"O0973","V2389","10000",1,0,0,0,0
"O09811","V2385","10000",1,0,0,0,0
"O09812","V2385","10000",1,0,0,0,0
"O09813","V2385","10000",1,0,0,0,0
"O09819","V2385","10000",1,0,0,0,0
"O09821","V2386","10000",1,0,0,0,0
"O09822","V2386","10000",1,0,0,0,0
"O09823","V2386","10000",1,0,0,0,0
"O09829","V2386","10000",1,0,0,0,0
"O09891","V2389","10000",1,0,0,0,0
"O09892","V2389","10000",1,0,0,0,0
"O09893","V2389","10000",1,0,0,0,0
"O09899","V2389","10000",1,0,0,0,0
"O0990","V239","10000",1,0,0,0,0
"O0991","V239","10000",1,0,0,0,0
"O0992","V239","10000",1,0,0,0,0
"O0993","V239","10000",1,0,0,0,0
"O10011","64201","10000",1,0,0,0,0
"O10011","64203","10000",1,0,0,0,0
"O10012","64201","10000",1,0,0,0,0
"O10012","64203","10000",1,0,0,0,0
"O10013","64203","10000",1,0,0,0,0
"O10013","64201","10000",1,0,0,0,0
"O10019","64200","10000",1,0,0,0,0
"O1002","64201","10000",1,0,0,0,0
"O1003","64204","10000",1,0,0,0,0
"O10111","64223","10000",1,0,0,0,0
"O10111","64221","10000",1,0,0,0,0
"O10112","64221","10000",1,0,0,0,0
"O10112","64223","10000",1,0,0,0,0
"O10113","64221","10000",1,0,0,0,0
"O10113","64223","10000",1,0,0,0,0
"O10119","64220","10000",1,0,0,0,0
"O1012","64221","10000",1,0,0,0,0
"O1013","64224","10000",1,0,0,0,0
"O10211","64223","10000",1,0,0,0,0
"O10211","64221","10000",1,0,0,0,0
"O10212","64223","10000",1,0,0,0,0
"O10212","64221","10000",1,0,0,0,0
"O10213","64223","10000",1,0,0,0,0
"O10213","64221","10000",1,0,0,0,0
"O10219","64220","10000",1,0,0,0,0
"O1022","64221","10000",1,0,0,0,0
"O1023","64224","10000",1,0,0,0,0
"O10311","64223","10000",1,0,0,0,0
"O10311","64221","10000",1,0,0,0,0
"O10312","64223","10000",1,0,0,0,0
"O10312","64221","10000",1,0,0,0,0
"O10313","64221","10000",1,0,0,0,0
"O10313","64223","10000",1,0,0,0,0
"O10319","64220","10000",1,0,0,0,0
"O1032","64221","10000",1,0,0,0,0
"O1033","64224","10000",1,0,0,0,0
"O10411","64213","10000",1,0,0,0,0
"O10411","64211","10000",1,0,0,0,0
"O10412","64213","10000",1,0,0,0,0
"O10412","64211","10000",1,0,0,0,0
"O10413","64213","10000",1,0,0,0,0
"O10413","64211","10000",1,0,0,0,0
"O10419","64210","10000",1,0,0,0,0
"O1042","64211","10000",1,0,0,0,0
"O1043","64214","10000",1,0,0,0,0
"O10911","64201","10000",1,0,0,0,0
"O10911","64203","10000",1,0,0,0,0
"O10912","64201","10000",1,0,0,0,0
"O10912","64203","10000",1,0,0,0,0
"O10913","64203","10000",1,0,0,0,0
"O10913","64201","10000",1,0,0,0,0
"O10919","64200","10000",1,0,0,0,0
"O1092","64201","10000",1,0,0,0,0
"O1093","64204","10000",1,0,0,0,0
"O111","64273","10000",1,0,0,0,0
"O111","64223","10000",1,0,0,0,0
"O111","64271","10000",1,0,0,0,0
"O111","64221","10000",1,0,0,0,0
"O112","64273","10000",1,0,0,0,0
"O112","64221","10000",1,0,0,0,0
"O112","64223","10000",1,0,0,0,0
"O112","64271","10000",1,0,0,0,0
"O113","64271","10000",1,0,0,0,0
"O113","64273","10000",1,0,0,0,0
"O113","64221","10000",1,0,0,0,0
"O113","64223","10000",1,0,0,0,0
"O119","64220","10000",1,0,0,0,0
"O119","64270","10000",1,0,0,0,0
"O1200","64610","10000",1,0,0,0,0
"O1201","64611","10000",1,0,0,0,0
"O1201","64613","10000",1,0,0,0,0
"O1201","64612","10000",1,0,0,0,0
"O1201","64614","10000",1,0,0,0,0
"O1202","64614","10000",1,0,0,0,0
"O1202","64613","10000",1,0,0,0,0
"O1202","64611","10000",1,0,0,0,0
"O1202","64612","10000",1,0,0,0,0
"O1203","64613","10000",1,0,0,0,0
"O1203","64614","10000",1,0,0,0,0
"O1203","64612","10000",1,0,0,0,0
"O1203","64611","10000",1,0,0,0,0
"O1210","64620","10000",1,0,0,0,0
"O1211","64623","10000",1,0,0,0,0
"O1211","64621","10000",1,0,0,0,0
"O1212","64623","10000",1,0,0,0,0
"O1212","64621","10000",1,0,0,0,0
"O1213","64623","10000",1,0,0,0,0
"O1213","64621","10000",1,0,0,0,0
"O1220","64610","10111",1,0,1,1,1
"O1220","64620","10112",1,0,1,1,2
"O1221","64611","10111",1,0,1,1,1
"O1221","64613","10121",1,0,1,2,1
"O1221","64623","10122",1,0,1,2,2
"O1221","64621","10112",1,0,1,1,2
"O1222","64621","10112",1,0,1,1,2
"O1222","64611","10111",1,0,1,1,1
"O1222","64613","10121",1,0,1,2,1
"O1222","64623","10122",1,0,1,2,2
"O1223","64623","10122",1,0,1,2,2
"O1223","64621","10112",1,0,1,1,2
"O1223","64611","10111",1,0,1,1,1
"O1223","64613","10121",1,0,1,2,1
"O131","64233","10000",1,0,0,0,0
"O131","64232","10000",1,0,0,0,0
"O131","64231","10000",1,0,0,0,0
"O131","64234","10000",1,0,0,0,0
"O132","64234","10000",1,0,0,0,0
"O132","64232","10000",1,0,0,0,0
"O132","64231","10000",1,0,0,0,0
"O132","64233","10000",1,0,0,0,0
"O133","64234","10000",1,0,0,0,0
"O133","64232","10000",1,0,0,0,0
"O133","64233","10000",1,0,0,0,0
"O133","64231","10000",1,0,0,0,0
"O139","64230","10000",1,0,0,0,0
"O1400","64240","10000",1,0,0,0,0
"O1402","64243","10000",1,0,0,0,0
"O1402","64242","10000",1,0,0,0,0
"O1402","64241","10000",1,0,0,0,0
"O1403","64243","10000",1,0,0,0,0
"O1403","64242","10000",1,0,0,0,0
"O1403","64241","10000",1,0,0,0,0
"O1410","64250","10000",1,0,0,0,0
"O1412","64254","10000",1,0,0,0,0
"O1412","64251","10000",1,0,0,0,0
"O1412","64252","10000",1,0,0,0,0
"O1412","64253","10000",1,0,0,0,0
"O1413","64252","10000",1,0,0,0,0
"O1413","64254","10000",1,0,0,0,0
"O1413","64251","10000",1,0,0,0,0
"O1413","64253","10000",1,0,0,0,0
"O1420","64250","10000",1,0,0,0,0
"O1422","64253","10000",1,0,0,0,0
"O1422","64254","10000",1,0,0,0,0
"O1422","64252","10000",1,0,0,0,0
"O1422","64251","10000",1,0,0,0,0
"O1423","64253","10000",1,0,0,0,0
"O1423","64252","10000",1,0,0,0,0
"O1423","64254","10000",1,0,0,0,0
"O1423","64251","10000",1,0,0,0,0
"O1490","64240","10000",1,0,0,0,0
"O1492","64243","10000",1,0,0,0,0
"O1492","64241","10000",1,0,0,0,0
"O1493","64243","10000",1,0,0,0,0
"O1493","64241","10000",1,0,0,0,0
"O1500","64260","10000",1,0,0,0,0
"O1502","64261","10000",1,0,0,0,0
"O1502","64263","10000",1,0,0,0,0
"O1503","64261","10000",1,0,0,0,0
"O1503","64263","10000",1,0,0,0,0
"O151","64261","10000",1,0,0,0,0
"O152","64272","10000",1,0,0,0,0
"O152","64244","10000",1,0,0,0,0
"O152","64264","10000",1,0,0,0,0
"O152","64274","10000",1,0,0,0,0
"O159","64260","10000",1,0,0,0,0
"O161","64294","10000",1,0,0,0,0
"O161","64293","10000",1,0,0,0,0
"O161","64291","10000",1,0,0,0,0
"O162","64294","10000",1,0,0,0,0
"O162","64293","10000",1,0,0,0,0
"O162","64291","10000",1,0,0,0,0
"O163","64291","10000",1,0,0,0,0
"O163","64293","10000",1,0,0,0,0
"O163","64294","10000",1,0,0,0,0
"O169","64290","10000",1,0,0,0,0
"O200","64003","10000",1,0,0,0,0
"O208","64083","10000",1,0,0,0,0
"O209","64093","10000",1,0,0,0,0
"O210","64303","10000",1,0,0,0,0
"O211","64313","10000",1,0,0,0,0
"O212","64323","10000",1,0,0,0,0
"O218","64383","10000",1,0,0,0,0
"O219","64393","10000",1,0,0,0,0
"O2200","67100","10000",1,0,0,0,0
"O2201","67103","10000",1,0,0,0,0
"O2201","67101","10000",1,0,0,0,0
"O2202","67101","10000",1,0,0,0,0
"O2202","67103","10000",1,0,0,0,0
"O2203","67101","10000",1,0,0,0,0
"O2203","67103","10000",1,0,0,0,0
"O2210","67110","10000",1,0,0,0,0
"O2211","67112","10000",1,0,0,0,0
"O2211","67114","10000",1,0,0,0,0
"O2211","67113","10000",1,0,0,0,0
"O2211","67111","10000",1,0,0,0,0
"O2212","67112","10000",1,0,0,0,0
"O2212","67113","10000",1,0,0,0,0
"O2212","67111","10000",1,0,0,0,0
"O2212","67114","10000",1,0,0,0,0
"O2213","67112","10000",1,0,0,0,0
"O2213","67111","10000",1,0,0,0,0
"O2213","67114","10000",1,0,0,0,0
"O2213","67113","10000",1,0,0,0,0
"O2220","67120","10000",1,0,0,0,0
"O2221","67121","10000",1,0,0,0,0
"O2221","67123","10000",1,0,0,0,0
"O2222","67121","10000",1,0,0,0,0
"O2222","67123","10000",1,0,0,0,0
"O2223","67123","10000",1,0,0,0,0
"O2223","67121","10000",1,0,0,0,0
"O2230","67130","10000",1,0,0,0,0
"O2231","67131","10000",1,0,0,0,0
"O2231","67133","10000",1,0,0,0,0
"O2232","67131","10000",1,0,0,0,0
"O2232","67133","10000",1,0,0,0,0
"O2233","67133","10000",1,0,0,0,0
"O2233","67131","10000",1,0,0,0,0
"O2240","67180","10000",1,0,0,0,0
"O2241","67183","10000",1,0,0,0,0
"O2241","67181","10000",1,0,0,0,0
"O2242","67181","10000",1,0,0,0,0
"O2242","67183","10000",1,0,0,0,0
"O2243","67181","10000",1,0,0,0,0
"O2243","67183","10000",1,0,0,0,0
"O2250","67150","10000",1,0,0,0,0
"O2251","67151","10000",1,0,0,0,0
"O2251","67153","10000",1,0,0,0,0
"O2252","67153","10000",1,0,0,0,0
"O2252","67151","10000",1,0,0,0,0
"O2253","67151","10000",1,0,0,0,0
"O2253","67153","10000",1,0,0,0,0
"O228X1","67183","10000",1,0,0,0,0
"O228X1","67181","10000",1,0,0,0,0
"O228X2","67183","10000",1,0,0,0,0
"O228X2","67181","10000",1,0,0,0,0
"O228X3","67183","10000",1,0,0,0,0
"O228X3","67181","10000",1,0,0,0,0
"O228X9","67180","10000",1,0,0,0,0
"O2290","67190","10000",1,0,0,0,0
"O2291","67193","10000",1,0,0,0,0
"O2291","67191","10000",1,0,0,0,0
"O2292","67191","10000",1,0,0,0,0
"O2292","67193","10000",1,0,0,0,0
"O2293","67191","10000",1,0,0,0,0
"O2293","67193","10000",1,0,0,0,0
"O2300","64660","10000",1,0,0,0,0
"O2301","64663","10000",1,0,0,0,0
"O2301","64661","10000",1,0,0,0,0
"O2302","64661","10000",1,0,0,0,0
"O2302","64663","10000",1,0,0,0,0
"O2303","64661","10000",1,0,0,0,0
"O2303","64663","10000",1,0,0,0,0
"O2310","64660","10000",1,0,0,0,0
"O2311","64661","10000",1,0,0,0,0
"O2311","64663","10000",1,0,0,0,0
