formulary_name,med_name_generic,med_action_dose_unit,volume_given,volume_unit,volume_numeric,count
SODIUM CHLORIDE 0.9 % IV BOLUS,Sodium Chloride IV SOLN,mL,300,mL,300,7
SODIUM CHLORIDE 0.9 % IV BOLUS,Sodium Chloride IV SOLN,mL,30,mL/kg,30,810
SODIUM CHLORIDE 0.9 % IV BOLUS,Sodium Chloride IV SOLN,mL,1800,mL,1800,1
SODIUM CHLORIDE 0.9 % IV BOLUS,Sodium Chloride IV SOLN,mL,272,mL,272,1
SODIUM CHLORIDE 0.9 % IV BOLUS,Sodium Chloride IV SOLN,mL,2700,mL,2700,2
SODIUM CHLORIDE 0.9 % IV BOLUS,Sodium Chloride IV SOLN,mL,2500,mL,2500,8
SODIUM CHLORIDE 0.9 % IV BOLUS,Sodium Chloride IV SOLN,mL,250,mL,250,3562
SODIUM CHLORIDE 0.9 % IV BOLUS,Sodium Chloride IV SOLN,mL,2400,mL,2400,2
SODIUM CHLORIDE 0.9 % IV BOLUS,Sodium Chloride IV SOLN,mL,280,mL,280,2
SODIUM CHLORIDE 0.9 % IV BOLUS,Sodium Chloride IV SOLN,mL,2250,mL,2250,3
SODIUM CHLORIDE 0.9 % IV BOLUS,Sodium Chloride IV SOLN,mL,220,mL,220,1
SODIUM CHLORIDE 0.9 % IV BOLUS,Sodium Chloride IV SOLN,mL,2000,mL,2000,1752
SODIUM CHLORIDE 0.9 % IV BOLUS,Sodium Chloride IV SOLN,mL,200,mL,200,27
SODIUM CHLORIDE 0.9 % IV BOLUS,Sodium Chloride IV SOLN,mL,20,mL/kg,20,6
SODIUM CHLORIDE 0.9 % IV BOLUS,Sodium Chloride IV SOLN,mL,20,mL,20,1
SODIUM CHLORIDE 0.9 % IV BOLUS,Sodium Chloride IV SOLN,mL,2300,mL,2300,2
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL/hr,200,mL/hr,200,3
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL/hr,50,mL,50,1
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL/hr,50,mL/hr,50,6
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL/hr,500,mL,500,222
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL/hr,75,mL/hr,75,19
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL/kg,30,mL/kg,30,1
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL/hr,90,mL/hr,90,2
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL/kg/hr,1,mL/kg/hr,1,146
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL/kg/hr,3,mL/kg/hr,3,168
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL/hr,125,mL/hr,125,2
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL/hr,85,mL/hr,85,2
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL/hr,1000,mL/hr,1000,2
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL,50,mL,50,888
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL/hr,100,mL/hr,100,38
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL,500,mL,500,35019
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL/hr,1000,mL,1000,47
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL,38,mL,38,1
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL,3000,mL,3000,1
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL,30,mL/kg,30,1
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL,250,mL,250,209
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL,2000,mL,2000,2393
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL,200,mL,200,2
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL,1000,mL,1000,225863
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,mL,100,mL,100,2
SODIUM CHLORIDE 0.9 % IV SOLN,Sodium Chloride,Units/kg/hr,500,mL,500,5
SODIUM CHLORIDE 0.9% STUDY IV,Sodium Chloride,mL,500,mL,500,4
SODIUM CHLORIDE 0.9% STUDY IV,Sodium Chloride,mL,50,mL,50,3
SODIUM CHLORIDE 0.9% STUDY IV,Sodium Chloride,mL,1000,mL,1000,2
SODIUM CHLORIDE 0.9% STUDY IV,Sodium Chloride,mL,25,mL,25,1
SODIUM CHLORIDE 2.5 MEQ/ML IJ SOLN,Sodium Chloride,mL,40,mL,40,1027
SODIUM CHLORIDE 2.5 MEQ/ML IJ SOLN,Sodium Chloride,mL,80,mL,80,132
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,45,mL/hr,45,14
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,16,mL/hr,16,2
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,2.6,mL/hr,2.6,1
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,150,mL,150,2
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,20,mL/hr,20,93
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,25,mL/hr,25,45
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,250,mL,250,15
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,30,mL/hr,30,4181
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,40,mL/hr,40,70
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,42,mL/hr,42,3
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,48,mL/hr,48,2
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,80,mL/hr,80,5
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,50,mL/hr,50,173
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,500,mL,500,6
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,60,mL/hr,60,159
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,7.5,mL/hr,7.5,2
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,70,mL/hr,70,2
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,75,mL/hr,75,6
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,8,mL/hr,8,2
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,90,mL/hr,90,18
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mcg/kg/min,30,mL/hr,30,1
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,15,mL/hr,15,216
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,5,mL/hr,5,21
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,14,mL/hr,14,1
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL,15,mL,15,1
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,10,mL/hr,10,61
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,Units/kg/hr,250,mL,250,9
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mEq,4.3,mEq,4.3,1
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL,100,mL,100,218
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL,1000,mL,1000,17
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL,125,mL,125,30
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL,150,mL,150,35
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL,2,mL,2,1
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL,200,mL,200,17
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL,30,mL,30,30
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL,30,mL/hr,30,2
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL,250,mL,250,3052
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL,360,mL,360,1
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL,4.4,mL,4.4,2
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL,40,mL,40,1
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL,5,mL,5,1
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL,50,mL,50,32
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL,500,mL,500,1115
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL,60,mL,60,1
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL,75,mL,75,1
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL,800,mL,800,1
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL,300,mL,300,12
SODIUM CHLORIDE 3 % IV SOLN,Sodium Chloride,mL/hr,100,mL/hr,100,8
SODIUM CHLORIDE 4 MEQ/ML IV SOLN,Sodium Chloride,mL,15,mL,15,19
SODIUM CHLORIDE 4 MEQ/ML IV SOLN,Sodium Chloride,mL,60,mL,60,2110
SODIUM CHLORIDE 4 MEQ/ML IV SOLN,Sodium Chloride,mL,45,mL,45,8
SODIUM CHLORIDE 4 MEQ/ML IV SOLN,Sodium Chloride,mL,30,mL,30,14401
SODIUM CHLORIDE 4 MEQ/ML IV SOLN,Sodium Chloride,mL,125,mL,125,1
SODIUM CHLORIDE 4 MEQ/ML IV SOLN,Sodium Chloride,mEq,30,mL,30,25
SODIUM CHLORIDE 4 MEQ/ML IV SOLN,Sodium Chloride,mEq,240,mEq,240,1
SODIUM CHLORIDE 4 MEQ/ML IV SOLN,Sodium Chloride,mEq,60,mL,60,3
SODIUM TETRADECYL SULFATE 3 % IV SOLN,Sodium Tetradecyl Sulfate,mL,1,mL,1,3
SODIUM TETRADECYL SULFATE 3 % IV SOLN,Sodium Tetradecyl Sulfate,mL,10,mL,10,1
SODIUM TETRADECYL SULFATE 3 % IV SOLN,Sodium Tetradecyl Sulfate,mL,2,mL,2,2
SODIUM TETRADECYL SULFATE 3 % IV SOLN,Sodium Tetradecyl Sulfate,mL,6,mL,6,1
SODIUM THIOSULFATE 25 % IV SOLN,Sodium Thiosulfate,g,12,g/m2,12,4
SODIUM THIOSULFATE 25 % IV SOLN,Sodium Thiosulfate,g,25,g,25,2
SUCCINYLCHOLINE CHLORIDE 20 MG/ML IJ SOLN,Succinylcholine Chloride,mg,200,mg,200,1
THIAMINE HCL 100 MG/ML IJ SOLN,Thiamine HCl,mg,100,mg,100,7
TIROFIBAN HCL IN NACL 12.5-0.9 MG/250ML-% IV SOLN,Tirofiban HCl in NaCl,mcg/kg/min,.15,mcg/kg/min,.15,537
TIROFIBAN HCL IN NACL 12.5-0.9 MG/250ML-% IV SOLN,Tirofiban HCl in NaCl,mcg/kg/min,.12,mcg/kg/min,.12,2
TIROFIBAN HCL IN NACL 12.5-0.9 MG/250ML-% IV SOLN,Tirofiban HCl in NaCl,mcg/kg/min,.1,mcg/kg/min,.1,53
TIROFIBAN HCL IN NACL 12.5-0.9 MG/250ML-% IV SOLN,Tirofiban HCl in NaCl,mcg/kg/min,.08,mcg/kg/min,.08,144
TIROFIBAN HCL IN NACL 12.5-0.9 MG/250ML-% IV SOLN,Tirofiban HCl in NaCl,mcg/kg/min,.04,mcg/kg/min,.04,8
TIROFIBAN HCL IN NACL 12.5-0.9 MG/250ML-% IV SOLN,Tirofiban HCl in NaCl,mcg/kg/min,.05,mcg/kg/min,.05,11
TIROFIBAN HCL IN NACL 12.5-0.9 MG/250ML-% IV SOLN,Tirofiban HCl in NaCl,mcg,.15,mcg/kg/min,.15,1
TIROFIBAN HCL IN NACL 12.5-0.9 MG/250ML-% IV SOLN,Tirofiban HCl in NaCl,mcg/kg/min,.075,mcg/kg/min,.075,104
TIROFIBAN HCL IN NACL 25-0.9 MG/500ML-% IV SOLN,Tirofiban HCl in NaCl,mcg/kg/min,.075,mcg/kg/min,.075,98
TIROFIBAN HCL IN NACL 25-0.9 MG/500ML-% IV SOLN,Tirofiban HCl in NaCl,mcg/kg/min,.15,mcg/kg/min,.15,388
TRANEXAMIC ACID 100 MG/ML IV SOLN,Tranexamic Acid,g,1,g,1,32
TRANEXAMIC ACID 100 MG/ML IV SOLN,Tranexamic Acid,mg,10,mg/kg,10,7
TRANEXAMIC ACID 1000 MG/10ML IV SOLN,Tranexamic Acid,mg,5,mg/kg,5,1
TRANEXAMIC ACID 1000 MG/10ML IV SOLN,Tranexamic Acid,mg,1,g,1,1
TRANEXAMIC ACID 1000 MG/10ML IV SOLN,Tranexamic Acid,mg,10,mg/kg,10,16
TRANEXAMIC ACID 1000 MG/10ML IV SOLN,Tranexamic Acid,g,1,g,1,371
TRANEXAMIC ACID 1000 MG/10ML IV SOLN,Tranexamic Acid,g,2,g,2,1
TRANEXAMIC ACID 1000 MG/10ML IV SOLN,Tranexamic Acid,g,.5,g,.5,9
TROMETHAMINE 30 MEQ/100ML IV SOLN,Tromethamine,mmol/kg/hr,.5,mmol/kg/hr,.5,18
TROMETHAMINE 30 MEQ/100ML IV SOLN,Tromethamine,mmol,2,mmol/kg,2,8
TROMETHAMINE 30 MEQ/100ML IV SOLN,Tromethamine,mmol/kg/hr,1,mmol/kg,1,1
TROMETHAMINE 30 MEQ/100ML IV SOLN,Tromethamine,mmol,.8,mmol/kg,.8,1
TROMETHAMINE 30 MEQ/100ML IV SOLN,Tromethamine,mL/kg/hr,1.5,mL/kg/hr,1.5,19
TROMETHAMINE 30 MEQ/100ML IV SOLN,Tromethamine,mmol,1,mmol/kg,1,7
VALPROATE SODIUM 100 MG/ML IV SOLN,Valproate Sodium,mg,1000,mg,1000,1
VALPROATE SODIUM 100 MG/ML IV SOLN,Valproate Sodium,mg,40,mg/kg,40,1
VALPROATE SODIUM 100 MG/ML IV SOLN,Valproate Sodium,mg,500,mg,500,1
VALPROATE SODIUM 500 MG/5ML IV SOLN,Valproate Sodium,mg,15,mg/kg,15,2
VANCOMYCIN HCL 1000 MG/200ML IV SOLN,Vancomycin HCl,mg,2000,mg,2000,196
VANCOMYCIN HCL 1000 MG/200ML IV SOLN,Vancomycin HCl,mg/kg,25,mg/kg,25,8
VANCOMYCIN HCL 1000 MG/200ML IV SOLN,Vancomycin HCl,mg/kg,15,mg/kg,15,8
VANCOMYCIN HCL 1000 MG/200ML IV SOLN,Vancomycin HCl,mg,25,mg/kg,25,58
VANCOMYCIN HCL 1000 MG/200ML IV SOLN,Vancomycin HCl,mg,20,mg/kg,20,8
VANCOMYCIN HCL 1000 MG/200ML IV SOLN,Vancomycin HCl,mg,15,mg/kg,15,67
VANCOMYCIN HCL 1000 MG/200ML IV SOLN,Vancomycin HCl,mg,1000,mg,1000,16434
VANCOMYCIN HCL 1000 MG/200ML IV SOLN,Vancomycin HCl,mg,10,mg/kg,10,1
VANCOMYCIN HCL 1000 MG/200ML IV SOLN,Vancomycin HCl,g,1000,mg,1000,4
VANCOMYCIN HCL 1000 MG/200ML IV SOLN,Vancomycin HCl,mg,1750,mg,1750,1
VANCOMYCIN HCL 1250 MG/250ML IV SOLN,Vancomycin HCl,g,1250,mg,1250,8
VANCOMYCIN HCL 1250 MG/250ML IV SOLN,Vancomycin HCl,mg,1250,mg,1250,11423
VANCOMYCIN HCL 1250 MG/250ML IV SOLN,Vancomycin HCl,mg,15,mg/kg,15,20
VANCOMYCIN HCL 1250 MG/250ML IV SOLN,Vancomycin HCl,mg,20,mg/kg,20,11
VANCOMYCIN HCL 1250 MG/250ML IV SOLN,Vancomycin HCl,mg,25,mg/kg,25,207
VANCOMYCIN HCL 1250 MG/250ML IV SOLN,Vancomycin HCl,mg/kg,25,mg/kg,25,39
VANCOMYCIN HCL 1500 MG/300ML IV SOLN,Vancomycin HCl,mg,25,mg/kg,25,594
VANCOMYCIN HCL 1500 MG/300ML IV SOLN,Vancomycin HCl,mg/kg,25,mg/kg,25,129
VANCOMYCIN HCL 1500 MG/300ML IV SOLN,Vancomycin HCl,mg/kg,20,mg/kg,20,4
VANCOMYCIN HCL 1500 MG/300ML IV SOLN,Vancomycin HCl,mg,30,mg/kg,30,1
VANCOMYCIN HCL 1500 MG/300ML IV SOLN,Vancomycin HCl,mg,22.5,mg/kg,22.5,2
VANCOMYCIN HCL 1500 MG/300ML IV SOLN,Vancomycin HCl,mg,20,mg/kg,20,55
VANCOMYCIN HCL 1500 MG/300ML IV SOLN,Vancomycin HCl,mg,1610,mg,1610,2
VANCOMYCIN HCL 1500 MG/300ML IV SOLN,Vancomycin HCl,mg,1500,mg,1500,15079
VANCOMYCIN HCL 1500 MG/300ML IV SOLN,Vancomycin HCl,mg,15,mg/kg,15,3
VANCOMYCIN HCL 1500 MG/300ML IV SOLN,Vancomycin HCl,g,25,mg/kg,25,2
VANCOMYCIN HCL 1500 MG/300ML IV SOLN,Vancomycin HCl,g,20,mg/kg,20,1
VANCOMYCIN HCL 1500 MG/300ML IV SOLN,Vancomycin HCl,g,1500,mg,1500,3
VANCOMYCIN HCL 1750 MG/350ML IV SOLN,Vancomycin HCl,mg/kg,25,mg/kg,25,77
VANCOMYCIN HCL 1750 MG/350ML IV SOLN,Vancomycin HCl,mg,25,mg/kg,25,533
VANCOMYCIN HCL 1750 MG/350ML IV SOLN,Vancomycin HCl,mg,20,mg/kg,20,14
VANCOMYCIN HCL 1750 MG/350ML IV SOLN,Vancomycin HCl,mg/kg,20,mg/kg,20,1
VANCOMYCIN HCL 1750 MG/350ML IV SOLN,Vancomycin HCl,mg,1500,mg,1500,8
VANCOMYCIN HCL 1750 MG/350ML IV SOLN,Vancomycin HCl,mg,15,mg/kg,15,6
VANCOMYCIN HCL 1750 MG/350ML IV SOLN,Vancomycin HCl,mg,1750,mg,1750,4703
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,9.18,mg/kg,9.18,2
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,8.91,mg/kg,8.91,2
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,8.84,mg/kg,8.84,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,8.02,mg/kg,8.02,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,24.6,mg/kg,24.6,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,25,mg/kg,25,614
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,13.4,mg/kg,13.4,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,24.9,mg/kg,24.9,2
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,9.2,mg/kg,9.2,3
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,3000,mg,3000,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,9.36,mg/kg,9.36,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,12.2,mg/kg,12.2,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,9.46,mg/kg,9.46,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,10.9,mg/kg,10.9,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,11,mg/kg,11,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,11.9,mg/kg,11.9,2
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,12,mg/kg,12,2
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,12.6,mg/kg,12.6,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,12.8,mg/kg,12.8,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,13,mg/kg,13,2
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,13.1,mg/kg,13.1,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,9.43,mg/kg,9.43,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,24.5,mg/kg,24.5,22
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,21.5,mg/kg,21.5,15
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,23.8,mg/kg,23.8,2
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,21.4,mg/kg,21.4,4
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,13.5,mg/kg,13.5,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,21.6,mg/kg,21.6,9
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,21.7,mg/kg,21.7,8
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,21.8,mg/kg,21.8,2
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,21.9,mg/kg,21.9,3
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,22,mg/kg,22,10
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,22.1,mg/kg,22.1,50
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,22.2,mg/kg,22.2,25
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,22.3,mg/kg,22.3,8
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,24.2,mg/kg,24.2,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,22.4,mg/kg,22.4,7
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,22.6,mg/kg,22.6,15
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,22.7,mg/kg,22.7,2
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,22.8,mg/kg,22.8,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,22.9,mg/kg,22.9,6
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,23,mg/kg,23,9
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,23.1,mg/kg,23.1,6
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,23.2,mg/kg,23.2,20
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,23.3,mg/kg,23.3,15
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,23.4,mg/kg,23.4,9
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,23.5,mg/kg,23.5,6
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,22.5,mg/kg,22.5,10
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,13.8,mg/kg,13.8,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,19.5,mg/kg,19.5,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,15.5,mg/kg,15.5,2
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,21,mg/kg,21,3
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,21.1,mg/kg,21.1,3
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,21.5,mg/kg,21.5,4
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,21.6,mg/kg,21.6,3
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,21.7,mg/kg,21.7,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,22.1,mg/kg,22.1,14
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,22.2,mg/kg,22.2,4
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,22.3,mg/kg,22.3,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,22.4,mg/kg,22.4,2
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,22.5,mg/kg,22.5,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,20.5,mg/kg,20.5,2
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,22.6,mg/kg,22.6,4
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,23,mg/kg,23,2
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,23.1,mg/kg,23.1,3
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,23.2,mg/kg,23.2,4
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,23.3,mg/kg,23.3,3
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,23.4,mg/kg,23.4,2
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,23.5,mg/kg,23.5,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,24.5,mg/kg,24.5,2
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,24.9,mg/kg,24.9,2
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,25,mg/kg,25,103
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg,21.3,mg/kg,21.3,5
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,22.9,mg/kg,22.9,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,14.7,mg/kg,14.7,3
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,20.3,mg/kg,20.3,5
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,19.9,mg/kg,19.9,1
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,15.7,mg/kg,15.7,7
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,16,mg/kg,16,2
VANCOMYCIN HCL 2000 MG/400ML IV SOLN,Vancomycin HCl,mg/kg,16.3,mg/kg,16.3,3
