"quan_deyo","ICD9"
"Cancer","18253"
"Cancer","18254"
"Cancer","18255"
"Cancer","18256"
"Cancer","18257"
"Cancer","18258"
"Cancer","18259"
"Cancer","1826"
"Cancer","18260"
"Cancer","18261"
"Cancer","18262"
"Cancer","18263"
"Cancer","18264"
"Cancer","18265"
"Cancer","18266"
"Cancer","18267"
"Cancer","18268"
"Cancer","18269"
"Cancer","1827"
"Cancer","18270"
"Cancer","18271"
"Cancer","18272"
"Cancer","18273"
"Cancer","18274"
"Cancer","18275"
"Cancer","18276"
"Cancer","18277"
"Cancer","18278"
"Cancer","18279"
"Cancer","1828"
"Cancer","18280"
"Cancer","18281"
"Cancer","18282"
"Cancer","18283"
"Cancer","18284"
"Cancer","18285"
"Cancer","18286"
"Cancer","18287"
"Cancer","18288"
"Cancer","18289"
"Cancer","1829"
"Cancer","18290"
"Cancer","18291"
"Cancer","18292"
"Cancer","18293"
"Cancer","18294"
"Cancer","18295"
"Cancer","18296"
"Cancer","18297"
"Cancer","18298"
"Cancer","18299"
"Cancer","183"
"Cancer","1830"
"Cancer","18300"
"Cancer","18301"
"Cancer","18302"
"Cancer","18303"
"Cancer","18304"
"Cancer","18305"
"Cancer","18306"
"Cancer","18307"
"Cancer","18308"
"Cancer","18309"
"Cancer","1831"
"Cancer","18310"
"Cancer","18311"
"Cancer","18312"
"Cancer","18313"
"Cancer","18314"
"Cancer","18315"
"Cancer","18316"
"Cancer","18317"
"Cancer","18318"
"Cancer","18319"
"Cancer","1832"
"Cancer","18320"
"Cancer","18321"
"Cancer","18322"
"Cancer","18323"
"Cancer","18324"
"Cancer","18325"
"Cancer","18326"
"Cancer","18327"
"Cancer","18328"
"Cancer","18329"
"Cancer","1833"
"Cancer","18330"
"Cancer","18331"
"Cancer","18332"
"Cancer","18333"
"Cancer","18334"
"Cancer","18335"
"Cancer","18336"
"Cancer","18337"
"Cancer","18338"
"Cancer","18339"
"Cancer","1834"
"Cancer","18340"
"Cancer","18341"
"Cancer","18342"
"Cancer","18343"
"Cancer","18344"
"Cancer","18345"
"Cancer","18346"
"Cancer","18347"
"Cancer","18348"
"Cancer","18349"
"Cancer","1835"
"Cancer","18350"
"Cancer","18351"
"Cancer","18352"
"Cancer","18353"
"Cancer","18354"
"Cancer","18355"
"Cancer","18356"
"Cancer","18357"
"Cancer","18358"
"Cancer","18359"
"Cancer","1836"
"Cancer","18360"
"Cancer","18361"
"Cancer","18362"
"Cancer","18363"
"Cancer","18364"
"Cancer","18365"
"Cancer","18366"
"Cancer","18367"
"Cancer","18368"
"Cancer","18369"
"Cancer","1837"
"Cancer","18370"
"Cancer","18371"
"Cancer","18372"
"Cancer","18373"
"Cancer","18374"
"Cancer","18375"
"Cancer","18376"
"Cancer","18377"
"Cancer","18378"
"Cancer","18379"
"Cancer","1838"
"Cancer","18380"
"Cancer","18381"
"Cancer","18382"
"Cancer","18383"
"Cancer","18384"
"Cancer","18385"
"Cancer","18386"
"Cancer","18387"
"Cancer","18388"
"Cancer","18389"
"Cancer","1839"
"Cancer","18390"
"Cancer","18391"
"Cancer","18392"
"Cancer","18393"
"Cancer","18394"
"Cancer","18395"
"Cancer","18396"
"Cancer","18397"
"Cancer","18398"
"Cancer","18399"
"Cancer","184"
"Cancer","1840"
"Cancer","18400"
"Cancer","18401"
"Cancer","18402"
"Cancer","18403"
"Cancer","18404"
"Cancer","18405"
"Cancer","18406"
"Cancer","18407"
"Cancer","18408"
"Cancer","18409"
"Cancer","1841"
"Cancer","18410"
"Cancer","18411"
"Cancer","18412"
"Cancer","18413"
"Cancer","18414"
"Cancer","18415"
"Cancer","18416"
"Cancer","18417"
"Cancer","18418"
"Cancer","18419"
"Cancer","1842"
"Cancer","18420"
"Cancer","18421"
"Cancer","18422"
"Cancer","18423"
"Cancer","18424"
"Cancer","18425"
"Cancer","18426"
"Cancer","18427"
"Cancer","18428"
"Cancer","18429"
"Cancer","1843"
"Cancer","18430"
"Cancer","18431"
"Cancer","18432"
"Cancer","18433"
"Cancer","18434"
"Cancer","18435"
"Cancer","18436"
"Cancer","18437"
"Cancer","18438"
"Cancer","18439"
"Cancer","1844"
"Cancer","18440"
"Cancer","18441"
"Cancer","18442"
"Cancer","18443"
"Cancer","18444"
"Cancer","18445"
"Cancer","18446"
"Cancer","18447"
"Cancer","18448"
"Cancer","18449"
"Cancer","1845"
"Cancer","18450"
"Cancer","18451"
"Cancer","18452"
"Cancer","18453"
"Cancer","18454"
"Cancer","18455"
"Cancer","18456"
"Cancer","18457"
"Cancer","18458"
"Cancer","18459"
"Cancer","1846"
"Cancer","18460"
"Cancer","18461"
"Cancer","18462"
"Cancer","18463"
"Cancer","18464"
"Cancer","18465"
"Cancer","18466"
"Cancer","18467"
"Cancer","18468"
"Cancer","18469"
"Cancer","1847"
"Cancer","18470"
"Cancer","18471"
"Cancer","18472"
"Cancer","18473"
"Cancer","18474"
"Cancer","18475"
"Cancer","18476"
"Cancer","18477"
"Cancer","18478"
"Cancer","18479"
"Cancer","1848"
"Cancer","18480"
"Cancer","18481"
"Cancer","18482"
"Cancer","18483"
"Cancer","18484"
"Cancer","18485"
"Cancer","18486"
"Cancer","18487"
"Cancer","18488"
"Cancer","18489"
"Cancer","1849"
"Cancer","18490"
"Cancer","18491"
"Cancer","18492"
"Cancer","18493"
"Cancer","18494"
"Cancer","18495"
"Cancer","18496"
"Cancer","18497"
"Cancer","18498"
"Cancer","18499"
"Cancer","185"
"Cancer","1850"
"Cancer","18500"
"Cancer","18501"
"Cancer","18502"
"Cancer","18503"
"Cancer","18504"
"Cancer","18505"
"Cancer","18506"
"Cancer","18507"
"Cancer","18508"
"Cancer","18509"
"Cancer","1851"
"Cancer","18510"
"Cancer","18511"
"Cancer","18512"
"Cancer","18513"
"Cancer","18514"
"Cancer","18515"
"Cancer","18516"
"Cancer","18517"
"Cancer","18518"
"Cancer","18519"
"Cancer","1852"
"Cancer","18520"
"Cancer","18521"
"Cancer","18522"
"Cancer","18523"
"Cancer","18524"
"Cancer","18525"
"Cancer","18526"
"Cancer","18527"
"Cancer","18528"
"Cancer","18529"
"Cancer","1853"
"Cancer","18530"
"Cancer","18531"
"Cancer","18532"
"Cancer","18533"
"Cancer","18534"
"Cancer","18535"
"Cancer","18536"
"Cancer","18537"
"Cancer","18538"
"Cancer","18539"
"Cancer","1854"
"Cancer","18540"
"Cancer","18541"
"Cancer","18542"
"Cancer","18543"
"Cancer","18544"
"Cancer","18545"
"Cancer","18546"
"Cancer","18547"
"Cancer","18548"
"Cancer","18549"
"Cancer","1855"
"Cancer","18550"
"Cancer","18551"
"Cancer","18552"
"Cancer","18553"
"Cancer","18554"
"Cancer","18555"
"Cancer","18556"
"Cancer","18557"
"Cancer","18558"
"Cancer","18559"
"Cancer","1856"
"Cancer","18560"
"Cancer","18561"
"Cancer","18562"
"Cancer","18563"
"Cancer","18564"
"Cancer","18565"
"Cancer","18566"
"Cancer","18567"
"Cancer","18568"
"Cancer","18569"
"Cancer","1857"
"Cancer","18570"
"Cancer","18571"
"Cancer","18572"
"Cancer","18573"
"Cancer","18574"
"Cancer","18575"
"Cancer","18576"
"Cancer","18577"
"Cancer","18578"
"Cancer","18579"
"Cancer","1858"
"Cancer","18580"
"Cancer","18581"
"Cancer","18582"
"Cancer","18583"
"Cancer","18584"
"Cancer","18585"
"Cancer","18586"
"Cancer","18587"
"Cancer","18588"
"Cancer","18589"
"Cancer","1859"
"Cancer","18590"
"Cancer","18591"
"Cancer","18592"
"Cancer","18593"
"Cancer","18594"
"Cancer","18595"
"Cancer","18596"
"Cancer","18597"
"Cancer","18598"
"Cancer","18599"
"Cancer","186"
"Cancer","1860"
"Cancer","18600"
"Cancer","18601"
"Cancer","18602"
"Cancer","18603"
"Cancer","18604"
"Cancer","18605"
"Cancer","18606"
"Cancer","18607"
"Cancer","18608"
"Cancer","18609"
"Cancer","1861"
"Cancer","18610"
"Cancer","18611"
"Cancer","18612"
"Cancer","18613"
"Cancer","18614"
"Cancer","18615"
"Cancer","18616"
"Cancer","18617"
"Cancer","18618"
"Cancer","18619"
"Cancer","1862"
"Cancer","18620"
"Cancer","18621"
"Cancer","18622"
"Cancer","18623"
"Cancer","18624"
"Cancer","18625"
"Cancer","18626"
"Cancer","18627"
"Cancer","18628"
"Cancer","18629"
"Cancer","1863"
"Cancer","18630"
"Cancer","18631"
"Cancer","18632"
"Cancer","18633"
"Cancer","18634"
"Cancer","18635"
"Cancer","18636"
"Cancer","18637"
"Cancer","18638"
"Cancer","18639"
"Cancer","1864"
"Cancer","18640"
"Cancer","18641"
"Cancer","18642"
"Cancer","18643"
"Cancer","18644"
"Cancer","18645"
"Cancer","18646"
"Cancer","18647"
"Cancer","18648"
"Cancer","18649"
"Cancer","1865"
"Cancer","18650"
"Cancer","18651"
"Cancer","18652"
"Cancer","18653"
"Cancer","18654"
"Cancer","18655"
"Cancer","18656"
"Cancer","18657"
"Cancer","18658"
"Cancer","18659"
"Cancer","1866"
"Cancer","18660"
"Cancer","18661"
"Cancer","18662"
"Cancer","18663"
"Cancer","18664"
"Cancer","18665"
"Cancer","18666"
"Cancer","18667"
"Cancer","18668"
"Cancer","18669"
"Cancer","1867"
"Cancer","18670"
"Cancer","18671"
"Cancer","18672"
"Cancer","18673"
"Cancer","18674"
"Cancer","18675"
"Cancer","18676"
"Cancer","18677"
"Cancer","18678"
"Cancer","18679"
"Cancer","1868"
"Cancer","18680"
"Cancer","18681"
"Cancer","18682"
"Cancer","18683"
"Cancer","18684"
"Cancer","18685"
"Cancer","18686"
"Cancer","18687"
"Cancer","18688"
"Cancer","18689"
"Cancer","1869"
"Cancer","18690"
"Cancer","18691"
"Cancer","18692"
"Cancer","18693"
"Cancer","18694"
"Cancer","18695"
"Cancer","18696"
"Cancer","18697"
"Cancer","18698"
"Cancer","18699"
"Cancer","187"
"Cancer","1870"
"Cancer","18700"
"Cancer","18701"
"Cancer","18702"
"Cancer","18703"
"Cancer","18704"
"Cancer","18705"
"Cancer","18706"
"Cancer","18707"
"Cancer","18708"
"Cancer","18709"
"Cancer","1871"
"Cancer","18710"
"Cancer","18711"
"Cancer","18712"
"Cancer","18713"
"Cancer","18714"
"Cancer","18715"
"Cancer","18716"
"Cancer","18717"
"Cancer","18718"
"Cancer","18719"
"Cancer","1872"
"Cancer","18720"
"Cancer","18721"
"Cancer","18722"
"Cancer","18723"
"Cancer","18724"
"Cancer","18725"
"Cancer","18726"
"Cancer","18727"
"Cancer","18728"
"Cancer","18729"
"Cancer","1873"
"Cancer","18730"
"Cancer","18731"
"Cancer","18732"
"Cancer","18733"
"Cancer","18734"
"Cancer","18735"
"Cancer","18736"
"Cancer","18737"
"Cancer","18738"
"Cancer","18739"
"Cancer","1874"
"Cancer","18740"
"Cancer","18741"
"Cancer","18742"
"Cancer","18743"
"Cancer","18744"
"Cancer","18745"
"Cancer","18746"
"Cancer","18747"
"Cancer","18748"
"Cancer","18749"
"Cancer","1875"
"Cancer","18750"
"Cancer","18751"
"Cancer","18752"
"Cancer","18753"
"Cancer","18754"
"Cancer","18755"
"Cancer","18756"
"Cancer","18757"
"Cancer","18758"
"Cancer","18759"
"Cancer","1876"
"Cancer","18760"
"Cancer","18761"
"Cancer","18762"
"Cancer","18763"
"Cancer","18764"
"Cancer","18765"
"Cancer","18766"
"Cancer","18767"
"Cancer","18768"
"Cancer","18769"
"Cancer","1877"
"Cancer","18770"
"Cancer","18771"
"Cancer","18772"
"Cancer","18773"
"Cancer","18774"
"Cancer","18775"
"Cancer","18776"
"Cancer","18777"
"Cancer","18778"
"Cancer","18779"
"Cancer","1878"
"Cancer","18780"
"Cancer","18781"
"Cancer","18782"
"Cancer","18783"
"Cancer","18784"
"Cancer","18785"
"Cancer","18786"
"Cancer","18787"
"Cancer","18788"
"Cancer","18789"
"Cancer","1879"
"Cancer","18790"
"Cancer","18791"
"Cancer","18792"
"Cancer","18793"
"Cancer","18794"
"Cancer","18795"
"Cancer","18796"
"Cancer","18797"
"Cancer","18798"
"Cancer","18799"
"Cancer","188"
"Cancer","1880"
"Cancer","18800"
"Cancer","18801"
"Cancer","18802"
"Cancer","18803"
"Cancer","18804"
"Cancer","18805"
"Cancer","18806"
"Cancer","18807"
"Cancer","18808"
"Cancer","18809"
"Cancer","1881"
"Cancer","18810"
"Cancer","18811"
"Cancer","18812"
"Cancer","18813"
"Cancer","18814"
"Cancer","18815"
"Cancer","18816"
"Cancer","18817"
"Cancer","18818"
"Cancer","18819"
"Cancer","1882"
"Cancer","18820"
"Cancer","18821"
"Cancer","18822"
"Cancer","18823"
"Cancer","18824"
"Cancer","18825"
"Cancer","18826"
"Cancer","18827"
"Cancer","18828"
"Cancer","18829"
"Cancer","1883"
"Cancer","18830"
"Cancer","18831"
"Cancer","18832"
"Cancer","18833"
"Cancer","18834"
"Cancer","18835"
"Cancer","18836"
"Cancer","18837"
"Cancer","18838"
"Cancer","18839"
"Cancer","1884"
"Cancer","18840"
"Cancer","18841"
"Cancer","18842"
"Cancer","18843"
"Cancer","18844"
"Cancer","18845"
"Cancer","18846"
"Cancer","18847"
"Cancer","18848"
"Cancer","18849"
"Cancer","1885"
"Cancer","18850"
"Cancer","18851"
"Cancer","18852"
"Cancer","18853"
"Cancer","18854"
"Cancer","18855"
"Cancer","18856"
"Cancer","18857"
"Cancer","18858"
"Cancer","18859"
"Cancer","1886"
"Cancer","18860"
"Cancer","18861"
"Cancer","18862"
"Cancer","18863"
"Cancer","18864"
"Cancer","18865"
"Cancer","18866"
"Cancer","18867"
"Cancer","18868"
"Cancer","18869"
"Cancer","1887"
"Cancer","18870"
"Cancer","18871"
"Cancer","18872"
"Cancer","18873"
"Cancer","18874"
"Cancer","18875"
"Cancer","18876"
"Cancer","18877"
"Cancer","18878"
"Cancer","18879"
"Cancer","1888"
"Cancer","18880"
"Cancer","18881"
"Cancer","18882"
"Cancer","18883"
"Cancer","18884"
"Cancer","18885"
"Cancer","18886"
"Cancer","18887"
"Cancer","18888"
"Cancer","18889"
"Cancer","1889"
"Cancer","18890"
"Cancer","18891"
"Cancer","18892"
"Cancer","18893"
"Cancer","18894"
"Cancer","18895"
"Cancer","18896"
"Cancer","18897"
"Cancer","18898"
"Cancer","18899"
"Cancer","189"
"Cancer","1890"
"Cancer","18900"
"Cancer","18901"
"Cancer","18902"
"Cancer","18903"
"Cancer","18904"
"Cancer","18905"
"Cancer","18906"
"Cancer","18907"
"Cancer","18908"
"Cancer","18909"
"Cancer","1891"
"Cancer","18910"
"Cancer","18911"
"Cancer","18912"
"Cancer","18913"
"Cancer","18914"
"Cancer","18915"
"Cancer","18916"
"Cancer","18917"
"Cancer","18918"
"Cancer","18919"
"Cancer","1892"
"Cancer","18920"
"Cancer","18921"
"Cancer","18922"
"Cancer","18923"
"Cancer","18924"
"Cancer","18925"
"Cancer","18926"
"Cancer","18927"
"Cancer","18928"
"Cancer","18929"
"Cancer","1893"
"Cancer","18930"
"Cancer","18931"
"Cancer","18932"
"Cancer","18933"
"Cancer","18934"
"Cancer","18935"
"Cancer","18936"
"Cancer","18937"
"Cancer","18938"
"Cancer","18939"
"Cancer","1894"
"Cancer","18940"
"Cancer","18941"
"Cancer","18942"
"Cancer","18943"
"Cancer","18944"
"Cancer","18945"
"Cancer","18946"
"Cancer","18947"
"Cancer","18948"
"Cancer","18949"
"Cancer","1895"
"Cancer","18950"
"Cancer","18951"
"Cancer","18952"
"Cancer","18953"
"Cancer","18954"
"Cancer","18955"
"Cancer","18956"
"Cancer","18957"
"Cancer","18958"
"Cancer","18959"
"Cancer","1896"
"Cancer","18960"
"Cancer","18961"
"Cancer","18962"
"Cancer","18963"
"Cancer","18964"
"Cancer","18965"
"Cancer","18966"
"Cancer","18967"
"Cancer","18968"
"Cancer","18969"
"Cancer","1897"
"Cancer","18970"
"Cancer","18971"
"Cancer","18972"
"Cancer","18973"
"Cancer","18974"
"Cancer","18975"
"Cancer","18976"
"Cancer","18977"
"Cancer","18978"
"Cancer","18979"
"Cancer","1898"
"Cancer","18980"
"Cancer","18981"
"Cancer","18982"
"Cancer","18983"
"Cancer","18984"
"Cancer","18985"
"Cancer","18986"
"Cancer","18987"
"Cancer","18988"
"Cancer","18989"
"Cancer","1899"
"Cancer","18990"
"Cancer","18991"
"Cancer","18992"
"Cancer","18993"
"Cancer","18994"
"Cancer","18995"
"Cancer","18996"
"Cancer","18997"
"Cancer","18998"
"Cancer","18999"
"Cancer","190"
"Cancer","1900"
"Cancer","19000"
"Cancer","19001"
"Cancer","19002"
"Cancer","19003"
"Cancer","19004"
"Cancer","19005"
"Cancer","19006"
"Cancer","19007"
"Cancer","19008"
"Cancer","19009"
"Cancer","1901"
"Cancer","19010"
"Cancer","19011"
"Cancer","19012"
"Cancer","19013"
"Cancer","19014"
"Cancer","19015"
"Cancer","19016"
"Cancer","19017"
"Cancer","19018"
"Cancer","19019"
"Cancer","1902"
"Cancer","19020"
"Cancer","19021"
"Cancer","19022"
"Cancer","19023"
"Cancer","19024"
"Cancer","19025"
"Cancer","19026"
"Cancer","19027"
"Cancer","19028"
"Cancer","19029"
"Cancer","1903"
"Cancer","19030"
"Cancer","19031"
"Cancer","19032"
"Cancer","19033"
"Cancer","19034"
"Cancer","19035"
"Cancer","19036"
"Cancer","19037"
"Cancer","19038"
"Cancer","19039"
"Cancer","1904"
"Cancer","19040"
"Cancer","19041"
"Cancer","19042"
"Cancer","19043"
"Cancer","19044"
"Cancer","19045"
"Cancer","19046"
"Cancer","19047"
"Cancer","19048"
"Cancer","19049"
"Cancer","1905"
"Cancer","19050"
"Cancer","19051"
"Cancer","19052"
"Cancer","19053"
"Cancer","19054"
"Cancer","19055"
"Cancer","19056"
"Cancer","19057"
"Cancer","19058"
"Cancer","19059"
"Cancer","1906"
"Cancer","19060"
"Cancer","19061"
"Cancer","19062"
"Cancer","19063"
"Cancer","19064"
"Cancer","19065"
"Cancer","19066"
"Cancer","19067"
"Cancer","19068"
"Cancer","19069"
"Cancer","1907"
"Cancer","19070"
"Cancer","19071"
"Cancer","19072"
"Cancer","19073"
"Cancer","19074"
"Cancer","19075"
"Cancer","19076"
"Cancer","19077"
"Cancer","19078"
"Cancer","19079"
"Cancer","1908"
"Cancer","19080"
"Cancer","19081"
"Cancer","19082"
"Cancer","19083"
"Cancer","19084"
"Cancer","19085"
"Cancer","19086"
"Cancer","19087"
"Cancer","19088"
"Cancer","19089"
"Cancer","1909"
"Cancer","19090"
"Cancer","19091"
"Cancer","19092"
"Cancer","19093"
"Cancer","19094"
"Cancer","19095"
"Cancer","19096"
"Cancer","19097"
"Cancer","19098"
"Cancer","19099"
"Cancer","191"
"Cancer","1910"
"Cancer","19100"
"Cancer","19101"
"Cancer","19102"
"Cancer","19103"
"Cancer","19104"
"Cancer","19105"
"Cancer","19106"
"Cancer","19107"
"Cancer","19108"
"Cancer","19109"
"Cancer","1911"
"Cancer","19110"
"Cancer","19111"
"Cancer","19112"
"Cancer","19113"
"Cancer","19114"
"Cancer","19115"
"Cancer","19116"
"Cancer","19117"
"Cancer","19118"
"Cancer","19119"
"Cancer","1912"
"Cancer","19120"
"Cancer","19121"
"Cancer","19122"
"Cancer","19123"
"Cancer","19124"
"Cancer","19125"
"Cancer","19126"
"Cancer","19127"
"Cancer","19128"
"Cancer","19129"
"Cancer","1913"
"Cancer","19130"
"Cancer","19131"
"Cancer","19132"
"Cancer","19133"
"Cancer","19134"
"Cancer","19135"
"Cancer","19136"
"Cancer","19137"
"Cancer","19138"
"Cancer","19139"
"Cancer","1914"
"Cancer","19140"
"Cancer","19141"
"Cancer","19142"
"Cancer","19143"
"Cancer","19144"
"Cancer","19145"
"Cancer","19146"
"Cancer","19147"
"Cancer","19148"
"Cancer","19149"
"Cancer","1915"
"Cancer","19150"
"Cancer","19151"
"Cancer","19152"
"Cancer","19153"
"Cancer","19154"
"Cancer","19155"
"Cancer","19156"
"Cancer","19157"
"Cancer","19158"
"Cancer","19159"
"Cancer","1916"
"Cancer","19160"
"Cancer","19161"
"Cancer","19162"
"Cancer","19163"
"Cancer","19164"
"Cancer","19165"
"Cancer","19166"
"Cancer","19167"
"Cancer","19168"
"Cancer","19169"
"Cancer","1917"
"Cancer","19170"
"Cancer","19171"
"Cancer","19172"
"Cancer","19173"
"Cancer","19174"
"Cancer","19175"
"Cancer","19176"
"Cancer","19177"
"Cancer","19178"
"Cancer","19179"
"Cancer","1918"
"Cancer","19180"
"Cancer","19181"
"Cancer","19182"
"Cancer","19183"
"Cancer","19184"
"Cancer","19185"
"Cancer","19186"
"Cancer","19187"
"Cancer","19188"
"Cancer","19189"
"Cancer","1919"
"Cancer","19190"
"Cancer","19191"
"Cancer","19192"
"Cancer","19193"
"Cancer","19194"
"Cancer","19195"
"Cancer","19196"
"Cancer","19197"
"Cancer","19198"
"Cancer","19199"
"Cancer","192"
"Cancer","1920"
"Cancer","19200"
"Cancer","19201"
"Cancer","19202"
"Cancer","19203"
"Cancer","19204"
"Cancer","19205"
"Cancer","19206"
"Cancer","19207"
"Cancer","19208"
"Cancer","19209"
"Cancer","1921"
"Cancer","19210"
"Cancer","19211"
"Cancer","19212"
"Cancer","19213"
"Cancer","19214"
"Cancer","19215"
"Cancer","19216"
"Cancer","19217"
"Cancer","19218"
"Cancer","19219"
"Cancer","1922"
"Cancer","19220"
"Cancer","19221"
"Cancer","19222"
"Cancer","19223"
"Cancer","19224"
"Cancer","19225"
"Cancer","19226"
"Cancer","19227"
"Cancer","19228"
"Cancer","19229"
"Cancer","1923"
"Cancer","19230"
"Cancer","19231"
"Cancer","19232"
"Cancer","19233"
"Cancer","19234"
"Cancer","19235"
"Cancer","19236"
"Cancer","19237"
"Cancer","19238"
"Cancer","19239"
"Cancer","1924"
"Cancer","19240"
"Cancer","19241"
"Cancer","19242"
"Cancer","19243"
"Cancer","19244"
"Cancer","19245"
"Cancer","19246"
"Cancer","19247"
"Cancer","19248"
"Cancer","19249"
"Cancer","1925"
"Cancer","19250"
"Cancer","19251"
"Cancer","19252"
"Cancer","19253"
"Cancer","19254"
"Cancer","19255"
"Cancer","19256"
"Cancer","19257"
"Cancer","19258"
"Cancer","19259"
"Cancer","1926"
"Cancer","19260"
"Cancer","19261"
"Cancer","19262"
"Cancer","19263"
"Cancer","19264"
"Cancer","19265"
"Cancer","19266"
"Cancer","19267"
"Cancer","19268"
"Cancer","19269"
"Cancer","1927"
"Cancer","19270"
"Cancer","19271"
"Cancer","19272"
"Cancer","19273"
"Cancer","19274"
"Cancer","19275"
"Cancer","19276"
"Cancer","19277"
"Cancer","19278"
"Cancer","19279"
"Cancer","1928"
"Cancer","19280"
"Cancer","19281"
"Cancer","19282"
"Cancer","19283"
"Cancer","19284"
"Cancer","19285"
"Cancer","19286"
"Cancer","19287"
"Cancer","19288"
"Cancer","19289"
"Cancer","1929"
"Cancer","19290"
"Cancer","19291"
"Cancer","19292"
"Cancer","19293"
"Cancer","19294"
"Cancer","19295"
"Cancer","19296"
"Cancer","19297"
"Cancer","19298"
"Cancer","19299"
"Cancer","193"
"Cancer","1930"
"Cancer","19300"
"Cancer","19301"
"Cancer","19302"
"Cancer","19303"
"Cancer","19304"
"Cancer","19305"
"Cancer","19306"
"Cancer","19307"
"Cancer","19308"
"Cancer","19309"
"Cancer","1931"
"Cancer","19310"
"Cancer","19311"
"Cancer","19312"
"Cancer","19313"
"Cancer","19314"
"Cancer","19315"
"Cancer","19316"
"Cancer","19317"
"Cancer","19318"
"Cancer","19319"
"Cancer","1932"
"Cancer","19320"
"Cancer","19321"
"Cancer","19322"
"Cancer","19323"
"Cancer","19324"
"Cancer","19325"
"Cancer","19326"
"Cancer","19327"
"Cancer","19328"
"Cancer","19329"
"Cancer","1933"
"Cancer","19330"
"Cancer","19331"
"Cancer","19332"
"Cancer","19333"
"Cancer","19334"
"Cancer","19335"
"Cancer","19336"
"Cancer","19337"
"Cancer","19338"
"Cancer","19339"
"Cancer","1934"
"Cancer","19340"
"Cancer","19341"
"Cancer","19342"
"Cancer","19343"
"Cancer","19344"
"Cancer","19345"
"Cancer","19346"
"Cancer","19347"
"Cancer","19348"
"Cancer","19349"
"Cancer","1935"
"Cancer","19350"
"Cancer","19351"
"Cancer","19352"
"Cancer","19353"
"Cancer","19354"
"Cancer","19355"
"Cancer","19356"
"Cancer","19357"
"Cancer","19358"
"Cancer","19359"
"Cancer","1936"
"Cancer","19360"
"Cancer","19361"
"Cancer","19362"
"Cancer","19363"
"Cancer","19364"
"Cancer","19365"
"Cancer","19366"
"Cancer","19367"
"Cancer","19368"
"Cancer","19369"
"Cancer","1937"
"Cancer","19370"
"Cancer","19371"
"Cancer","19372"
"Cancer","19373"
"Cancer","19374"
"Cancer","19375"
"Cancer","19376"
"Cancer","19377"
"Cancer","19378"
"Cancer","19379"
"Cancer","1938"
"Cancer","19380"
"Cancer","19381"
"Cancer","19382"
"Cancer","19383"
"Cancer","19384"
"Cancer","19385"
"Cancer","19386"
"Cancer","19387"
"Cancer","19388"
"Cancer","19389"
"Cancer","1939"
"Cancer","19390"
"Cancer","19391"
"Cancer","19392"
"Cancer","19393"
"Cancer","19394"
"Cancer","19395"
"Cancer","19396"
"Cancer","19397"
"Cancer","19398"
"Cancer","19399"
"Cancer","194"
"Cancer","1940"
"Cancer","19400"
"Cancer","19401"
"Cancer","19402"
"Cancer","19403"
"Cancer","19404"
"Cancer","19405"
"Cancer","19406"
"Cancer","19407"
"Cancer","19408"
"Cancer","19409"
"Cancer","1941"
"Cancer","19410"
"Cancer","19411"
"Cancer","19412"
"Cancer","19413"
"Cancer","19414"
"Cancer","19415"
"Cancer","19416"
"Cancer","19417"
"Cancer","19418"
"Cancer","19419"
"Cancer","1942"
"Cancer","19420"
"Cancer","19421"
"Cancer","19422"
"Cancer","19423"
"Cancer","19424"
"Cancer","19425"
"Cancer","19426"
"Cancer","19427"
"Cancer","19428"
"Cancer","19429"
"Cancer","1943"
"Cancer","19430"
"Cancer","19431"
"Cancer","19432"
"Cancer","19433"
"Cancer","19434"
"Cancer","19435"
"Cancer","19436"
"Cancer","19437"
"Cancer","19438"
"Cancer","19439"
"Cancer","1944"
"Cancer","19440"
"Cancer","19441"
"Cancer","19442"
"Cancer","19443"
"Cancer","19444"
"Cancer","19445"
"Cancer","19446"
"Cancer","19447"
"Cancer","19448"
"Cancer","19449"
"Cancer","1945"
"Cancer","19450"
"Cancer","19451"
"Cancer","19452"
"Cancer","19453"
"Cancer","19454"
"Cancer","19455"
"Cancer","19456"
"Cancer","19457"
"Cancer","19458"
"Cancer","19459"
"Cancer","1946"
"Cancer","19460"
"Cancer","19461"
"Cancer","19462"
"Cancer","19463"
"Cancer","19464"
"Cancer","19465"
"Cancer","19466"
"Cancer","19467"
"Cancer","19468"
"Cancer","19469"
"Cancer","1947"
"Cancer","19470"
"Cancer","19471"
"Cancer","19472"
"Cancer","19473"
"Cancer","19474"
"Cancer","19475"
"Cancer","19476"
"Cancer","19477"
"Cancer","19478"
"Cancer","19479"
"Cancer","1948"
"Cancer","19480"
"Cancer","19481"
"Cancer","19482"
"Cancer","19483"
"Cancer","19484"
"Cancer","19485"
"Cancer","19486"
"Cancer","19487"
"Cancer","19488"
"Cancer","19489"
"Cancer","1949"
"Cancer","19490"
"Cancer","19491"
"Cancer","19492"
"Cancer","19493"
"Cancer","19494"
"Cancer","19495"
"Cancer","19496"
"Cancer","19497"
"Cancer","19498"
"Cancer","19499"
"Cancer","195"
"Cancer","1950"
"Cancer","19500"
"Cancer","19501"
"Cancer","19502"
"Cancer","19503"
"Cancer","19504"
"Cancer","19505"
"Cancer","19506"
"Cancer","19507"
"Cancer","19508"
"Cancer","19509"
"Cancer","1951"
"Cancer","19510"
"Cancer","19511"
"Cancer","19512"
